catalogNumber,tegula_cm,scale_cm,data_collector,Filename,notes,itd_corrected
UCSB-IZC00036134,0.164,0.5,rosie,UCSB-IZC00036134.jpg,NA,0.164
UCSB-IZC00036140,0.192,0.5,rosie,UCSB-IZC00036140.jpg,NA,0.192
UCSB-IZC00036147,0.178,0.501,rosie,UCSB-IZC00036147.jpg,NA,0.17764471057884232
UCSB-IZC00036148,0.205,0.502,rosie,UCSB-IZC00036148.jpg,NA,0.2041832669322709
UCSB-IZC00036153,0.169,0.501,rosie,UCSB-IZC00036153.jpg,NA,0.16866267465069862
UCSB-IZC00036159,0.214,0.499,rosie,UCSB-IZC00036159.jpg,NA,0.21442885771543085
UCSB-IZC00036169,0.195,0.5,rosie,UCSB-IZC00036169.jpg,NA,0.195
UCSB-IZC00036172,0.188,0.499,rosie,UCSB-IZC00036172.jpg,NA,0.18837675350701402
UCSB-IZC00036177,0.199,0.5,rosie,UCSB-IZC00036177.jpg,NA,0.199
UCSB-IZC00036226,0.178,0.5,rosie,UCSB-IZC00036226.jpg,NA,0.178
UCSB-IZC00036256,0.201,0.499,rosie,UCSB-IZC00036256.jpg,NA,0.20140280561122245
UCSB-IZC00036274,0.175,0.502,rosie,UCSB-IZC00036274.jpg,NA,0.1743027888446215
UCSB-IZC00036280,0.174,0.502,rosie,UCSB-IZC00036280.jpg,NA,0.17330677290836652
UCSB-IZC00036291,0.179,0.497,rosie,UCSB-IZC00036291.jpg,NA,0.1800804828973843
UCSB-IZC00036301,0.178,0.499,rosie,UCSB-IZC00036301.jpg,NA,0.1783567134268537
UCSB-IZC00036303,0.187,0.5,rosie,UCSB-IZC00036303.jpg,NA,0.187
UCSB-IZC00036306,0.2,0.497,rosie,UCSB-IZC00036306.jpg,NA,0.2012072434607646
UCSB-IZC00036307,0.205,0.502,rosie,UCSB-IZC00036307.jpg,NA,0.2041832669322709
UCSB-IZC00036314,0.159,0.501,rosie,UCSB-IZC00036314.jpg,NA,0.15868263473053892
UCSB-IZC00036315,0.207,0.503,rosie,UCSB-IZC00036315.jpg,NA,0.20576540755467196
UCSB-IZC00036320,0.207,0.497,rosie,UCSB-IZC00036320.jpg,NA,0.20824949698189135
UCSB-IZC00036324,0.195,0.502,rosie,UCSB-IZC00036324.jpg,NA,0.1942231075697211
UCSB-IZC00036326,0.184,0.501,rosie,UCSB-IZC00036326.jpg,NA,0.18363273453093812
UCSB-IZC00036329,0.166,0.5,rosie,UCSB-IZC00036329.jpg,NA,0.166
UCSB-IZC00036341,0.203,0.498,rosie,UCSB-IZC00036341.jpg,NA,0.20381526104417672
UCSB-IZC00036342,0.175,0.497,rosie,UCSB-IZC00036342.jpg,NA,0.176056338
UCSB-IZC00036353,0.191,0.498,rosie,UCSB-IZC00036353.jpg,NA,0.19176706827309237
UCSB-IZC00036424,0.201,0.501,rosie,UCSB-IZC00036424.jpg,NA,0.20059880239520958
UCSB-IZC00036433,0.196,0.5,rosie,UCSB-IZC00036433.jpg,NA,0.196
UCSB-IZC00036437,0.202,0.502,rosie,UCSB-IZC00036437.jpg,NA,0.201195219
UCSB-IZC00036438,0.177,0.498,rosie,UCSB-IZC00036438.jpg,NA,0.17771084337349397
UCSB-IZC00036447,0.208,0.501,rosie,UCSB-IZC00036447.jpg,NA,0.20758483033932135
UCSB-IZC00036453,0.198,0.498,rosie,UCSB-IZC00036453.jpg,NA,0.19879518072289157
UCSB-IZC00036455,0.162,0.497,rosie,UCSB-IZC00036455.jpg,NA,0.16297786720321933
UCSB-IZC00036456,0.207,0.502,rosie,UCSB-IZC00036456.jpg,NA,0.20617529880478086
UCSB-IZC00036466,0.194,0.498,rosie,UCSB-IZC00036466.jpg,NA,0.19477911646586346
UCSB-IZC00036474,0.187,0.502,rosie,UCSB-IZC00036474.jpg,NA,0.18625498007968128
UCSB-IZC00036541,0.183,0.5,rosie,UCSB-IZC00036541.jpg,NA,0.183
UCSB-IZC00036544,0.208,0.496,rosie,UCSB-IZC00036544.jpg,NA,0.2096774193548387
UCSB-IZC00036550,0.204,0.499,rosie,UCSB-IZC00036550.jpg,NA,0.20440881763527052
UCSB-IZC00036558,0.201,0.497,rosie,UCSB-IZC00036558.jpg,NA,0.20221327967806843
UCSB-IZC00036564,0.181,0.497,rosie,UCSB-IZC00036564.jpg,NA,0.18209255533199195
UCSB-IZC00036571,0.204,0.501,rosie,UCSB-IZC00036571.jpg,NA,0.20359281437125748
UCSB-IZC00036576,0.203,0.501,rosie,UCSB-IZC00036576.jpg,NA,0.20259481037924154
UCSB-IZC00036581,0.194,0.498,rosie,UCSB-IZC00036581.jpg,NA,0.19477911646586346
UCSB-IZC00036582,0.185,0.497,rosie,UCSB-IZC00036582.jpg,NA,0.18611670020120724
UCSB-IZC00036586,0.163,0.498,rosie,UCSB-IZC00036586.jpg,NA,0.1636546184738956
UCSB-IZC00036587,0.152,0.498,rosie,UCSB-IZC00036587.jpg,NA,0.15261044176706828
UCSB-IZC00036589,0.172,0.5,rosie,UCSB-IZC00036589.jpg,NA,0.172
UCSB-IZC00036592,0.184,0.496,rosie,UCSB-IZC00036592.jpg,NA,0.18548387096774194
UCSB-IZC00036601,0.215,0.502,rosie,UCSB-IZC00036601.jpg,NA,0.21414342629482072
UCSB-IZC00036602,0.188,0.501,rosie,UCSB-IZC00036602.jpg,NA,0.18762475049900199
UCSB-IZC00036603,0.205,0.501,rosie,UCSB-IZC00036603.jpg,NA,0.20459081836327345
UCSB-IZC00036610,0.179,0.499,rosie,UCSB-IZC00036610.jpg,NA,0.17935871743486972
UCSB-IZC00036620,0.195,0.497,rosie,UCSB-IZC00036620.jpg,NA,0.19617706237424548
UCSB-IZC00036621,0.182,0.501,rosie,UCSB-IZC00036621.jpg,NA,0.18163672654690619
UCSB-IZC00036623,0.183,0.498,rosie,UCSB-IZC00036623.jpg,NA,0.18373493975903615
UCSB-IZC00036628,0.196,0.499,rosie,UCSB-IZC00036628.jpg,NA,0.1963927855711423
UCSB-IZC00036633,0.205,0.496,rosie,UCSB-IZC00036633.jpg,NA,0.2066532258064516
UCSB-IZC00036634,0.192,0.499,rosie,UCSB-IZC00036634.jpg,NA,0.19238476953907815
UCSB-IZC00036635,0.191,0.497,rosie,UCSB-IZC00036635.jpg,NA,0.1921529175050302
UCSB-IZC00036637,0.198,0.5,rosie,UCSB-IZC00036637.jpg,NA,0.198
UCSB-IZC00036639,0.222,0.499,rosie,UCSB-IZC00036639.jpg,NA,0.22244488977955912
UCSB-IZC00036646,0.194,0.5,rosie,UCSB-IZC00036646.jpg,NA,0.194
UCSB-IZC00036647,0.192,0.501,rosie,UCSB-IZC00036647.jpg,NA,0.19161676646706588
UCSB-IZC00036700,0.166,0.498,rosie,UCSB-IZC00036700.jpg,NA,0.16666666666666669
UCSB-IZC00036724,0.197,0.497,rosie,UCSB-IZC00036724.jpg,NA,0.19818913480885314
UCSB-IZC00036733,0.18,0.499,rosie,UCSB-IZC00036733.jpg,NA,0.18036072144288576
UCSB-IZC00036737,0.201,0.501,rosie,UCSB-IZC00036737.jpg,NA,0.20059880239520958
UCSB-IZC00036748,0.203,0.499,rosie,UCSB-IZC00036748.jpg,NA,0.20340681362725452
UCSB-IZC00036756,0.172,0.501,rosie,UCSB-IZC00036756.jpg,NA,0.1716566866267465
UCSB-IZC00036757,0.202,0.501,rosie,UCSB-IZC00036757.jpg,NA,0.20159680638722557
UCSB-IZC00036762,0.178,0.5,rosie,UCSB-IZC00036762.jpg,NA,0.178
UCSB-IZC00036765,0.174,0.498,rosie,UCSB-IZC00036765.jpg,NA,0.17469879518072287
UCSB-IZC00036766,0.192,0.498,rosie,UCSB-IZC00036766.jpg,NA,0.1927710843373494
UCSB-IZC00036771,0.201,0.499,rosie,UCSB-IZC00036771.jpg,NA,0.20140280561122245
UCSB-IZC00036772,0.191,0.498,rosie,UCSB-IZC00036772.jpg,NA,0.19176706827309237
UCSB-IZC00036840,0.205,0.504,rosie,UCSB-IZC00036840.jpg,NA,0.20337301587301587
UCSB-IZC00036889,0.198,0.5,rosie,UCSB-IZC00036889.jpg,NA,0.198
UCSB-IZC00036892,0.102,0.497,rosie,UCSB-IZC00036892.jpg,NA,0.10261569416498993
UCSB-IZC00036921,0.19,0.499,rosie,UCSB-IZC00036921.jpg,NA,0.1903807615230461
UCSB-IZC00036933,0.206,0.498,rosie,UCSB-IZC00036933.jpg,NA,0.20682730923694778
UCSB-IZC00036943,0.182,0.501,rosie,UCSB-IZC00036943.jpg,NA,0.18163672654690619
UCSB-IZC00036946,0.199,0.499,rosie,UCSB-IZC00036946.jpg,NA,0.19939879759519039
UCSB-IZC00036950,0.188,0.498,rosie,UCSB-IZC00036950.jpg,NA,0.18875502008032127
UCSB-IZC00036981,0.182,0.498,rosie,UCSB-IZC00036981.jpg,NA,0.1827309236947791
UCSB-IZC00037085,0.195,0.498,rosie,UCSB-IZC00037085.jpg,NA,0.1957831325301205
UCSB-IZC00037089,0.182,0.499,rosie,UCSB-IZC00037089.jpg,NA,0.18236472945891782
UCSB-IZC00037095,0.178,0.501,rosie,UCSB-IZC00037095.jpg,NA,0.17764471057884232
UCSB-IZC00037107,0.196,0.497,rosie,UCSB-IZC00037107.jpg,NA,0.1971830985915493
UCSB-IZC00037115,0.167,0.497,rosie,UCSB-IZC00037115.jpg,NA,0.16800804828973845
UCSB-IZC00037128,0.188,0.497,rosie,UCSB-IZC00037128.jpg,NA,0.1891348088531187
UCSB-IZC00037139,0.188,0.499,rosie,UCSB-IZC00037139.jpg,NA,0.18837675350701402
UCSB-IZC00037202,0.184,0.502,rosie,UCSB-IZC00037202.jpg,NA,0.18326693227091634
UCSB-IZC00037203,0.179,0.498,rosie,UCSB-IZC00037203.jpg,NA,0.17971887550200802
UCSB-IZC00037211,0.2,0.498,rosie,UCSB-IZC00037211.jpg,NA,0.20080321285140562
UCSB-IZC00037213,0.2,0.497,rosie,UCSB-IZC00037213.jpg,NA,0.2012072434607646
UCSB-IZC00037223,0.207,0.498,rosie,UCSB-IZC00037223.jpg,NA,0.20783132530120482
UCSB-IZC00037232,0.193,0.498,rosie,UCSB-IZC00037232.jpg,NA,0.19377510040160642
UCSB-IZC00037241,0.201,0.5,rosie,UCSB-IZC00037241.jpg,NA,0.201
UCSB-IZC00037242,0.192,0.499,rosie,UCSB-IZC00037242.jpg,NA,0.19238476953907815
UCSB-IZC00037244,0.207,0.5,rosie,UCSB-IZC00037244.jpg,NA,0.207
UCSB-IZC00037247,0.192,0.498,rosie,UCSB-IZC00037247.jpg,NA,0.1927710843373494
UCSB-IZC00037252,0.214,0.498,rosie,UCSB-IZC00037252.jpg,NA,0.21485943775100402
UCSB-IZC00037256,0.217,0.501,rosie,UCSB-IZC00037256.jpg,NA,0.21656686626746507
UCSB-IZC00037341,0.19,0.497,rosie,UCSB-IZC00037341.jpg,NA,0.19114688128772636
UCSB-IZC00037446,0.207,0.501,rosie,UCSB-IZC00037446.jpg,NA,0.20658682634730538
UCSB-IZC00037470,0.2,0.497,rosie,UCSB-IZC00037470.jpg,NA,0.2012072434607646
UCSB-IZC00037695,0.177,0.497,rosie,UCSB-IZC00037695.jpg,NA,0.17806841046277666
UCSB-IZC00037698,0.182,0.498,rosie,UCSB-IZC00037698.jpg,NA,0.1827309236947791
UCSB-IZC00037707,0.19,0.498,rosie,UCSB-IZC00037707.jpg,NA,0.19076305220883535
UCSB-IZC00037720,0.196,0.502,rosie,UCSB-IZC00037720.jpg,NA,0.1952191235059761
UCSB-IZC00038568,0.187,0.498,rosie,UCSB-IZC00038568.jpg,NA,0.18775100401606426
UCSB-IZC00038573,0.192,0.5,rosie,UCSB-IZC00038573.jpg,NA,0.192
UCSB-IZC00038612,0.183,0.497,rosie,UCSB-IZC00038612.jpg,NA,0.18410462776659958
UCSB-IZC00038656,0.211,0.498,rosie,UCSB-IZC00038656.jpg,NA,0.21184738955823293
UCSB-IZC00038705,0.199,0.503,rosie,UCSB-IZC00038705.jpg,NA,0.1978131212723658
UCSB-IZC00038711,0.202,0.499,rosie,UCSB-IZC00038711.jpg,NA,0.20240480961923848
UCSB-IZC00038770,0.216,0.501,rosie,UCSB-IZC00038770.jpg,NA,0.2155688622754491
UCSB-IZC00038774,0.196,0.498,rosie,UCSB-IZC00038774.jpg,NA,0.19678714859437751
UCSB-IZC00038777,0.18,0.5,rosie,UCSB-IZC00038777.jpg,NA,0.18
UCSB-IZC00038808,0.188,0.501,rosie,UCSB-IZC00038808.jpg,NA,0.18762475049900199
UCSB-IZC00038814,0.19,0.499,rosie,UCSB-IZC00038814.jpg,NA,0.1903807615230461
UCSB-IZC00038816,0.201,0.499,rosie,UCSB-IZC00038816.jpg,NA,0.20140280561122245
UCSB-IZC00038828,0.193,0.498,rosie,UCSB-IZC00038828.jpg,NA,0.19377510040160642
UCSB-IZC00038830,0.187,0.5,rosie,UCSB-IZC00038830.jpg,NA,0.187
UCSB-IZC00038833,0.189,0.499,rosie,UCSB-IZC00038833.jpg,NA,0.18937875751503006
UCSB-IZC00038844,0.179,0.501,rosie,UCSB-IZC00038844.jpg,NA,0.17864271457085829
UCSB-IZC00038845,0.211,0.497,rosie,UCSB-IZC00038845.jpg,NA,0.21227364185110664
UCSB-IZC00038873,0.208,0.5,rosie,UCSB-IZC00038873.jpg,NA,0.208
UCSB-IZC00038875,0.207,0.498,rosie,UCSB-IZC00038875.jpg,NA,0.20783132530120482
UCSB-IZC00038909,0.196,0.5,rosie,UCSB-IZC00038909.jpg,NA,0.196
UCSB-IZC00039302,0.207,0.499,rosie,UCSB-IZC00039302.jpg,NA,0.20741482965931862
UCSB-IZC00039309,0.206,0.5,rosie,UCSB-IZC00039309.jpg,NA,0.206
UCSB-IZC00039723,0.195,0.502,rosie,UCSB-IZC00039723.jpg,NA,0.1942231075697211
UCSB-IZC00039728,0.195,0.499,rosie,UCSB-IZC00039728.jpg,NA,0.19539078156312625
UCSB-IZC00039729,0.177,0.502,rosie,UCSB-IZC00039729.jpg,NA,0.17629482071713146
UCSB-IZC00039743,0.189,0.498,rosie,UCSB-IZC00039743.jpg,NA,0.1897590361445783
UCSB-IZC00039748,0.206,0.498,rosie,UCSB-IZC00039748.jpg,NA,0.20682730923694778
UCSB-IZC00039750,0.206,0.499,rosie,UCSB-IZC00039750.jpg,NA,0.2064128256513026
UCSB-IZC00039762,0.217,0.499,rosie,UCSB-IZC00039762.jpg,NA,0.21743486973947895
UCSB-IZC00039767,0.211,0.497,rosie,UCSB-IZC00039767.jpg,NA,0.21227364185110664
UCSB-IZC00039769,0.184,0.502,rosie,UCSB-IZC00039769.jpg,NA,0.18326693227091634
UCSB-IZC00039868,0.196,0.503,rosie,UCSB-IZC00039868.jpg,NA,0.194831014
UCSB-IZC00039879,0.187,0.501,rosie,UCSB-IZC00039879.jpg,NA,0.18662674650698602
UCSB-IZC00039886,0.195,0.497,rosie,UCSB-IZC00039886.jpg,NA,0.19617706237424548
UCSB-IZC00039956,0.207,0.5,rosie,UCSB-IZC00039956.jpg,NA,0.207
UCSB-IZC00040261,0.193,0.498,rosie,UCSB-IZC00040261.jpg,NA,0.19377510040160642
UCSB-IZC00040268,0.193,0.498,rosie,UCSB-IZC00040268.jpg,NA,0.19377510040160642
UCSB-IZC00040276,0.218,0.5,rosie,UCSB-IZC00040276.jpg,NA,0.218
UCSB-IZC00040284,0.191,0.5,rosie,UCSB-IZC00040284.jpg,NA,0.191
UCSB-IZC00040285,0.192,0.501,rosie,UCSB-IZC00040285.jpg,NA,0.19161676646706588
UCSB-IZC00040411,0.195,0.502,rosie,UCSB-IZC00040411.jpg,NA,0.1942231075697211
UCSB-IZC00040421,0.19,0.497,rosie,UCSB-IZC00040421.jpg,NA,0.19114688128772636
UCSB-IZC00040424,0.165,0.502,rosie,UCSB-IZC00040424.jpg,NA,0.16434262948207173
UCSB-IZC00040428,0.176,0.497,rosie,UCSB-IZC00040428.jpg,NA,0.17706237424547283
UCSB-IZC00040432,0.215,0.502,rosie,UCSB-IZC00040432.jpg,NA,0.21414342629482072
UCSB-IZC00040441,0.19,0.499,rosie,UCSB-IZC00040441.jpg,NA,0.1903807615230461
UCSB-IZC00040447,0.198,0.498,rosie,UCSB-IZC00040447.jpg,NA,0.19879518072289157
UCSB-IZC00040751,0.206,0.501,rosie,UCSB-IZC00040751.jpg,NA,0.2055888223552894
UCSB-IZC00040783,0.195,0.501,rosie,UCSB-IZC00040783.jpg,NA,0.19461077844311378
UCSB-IZC00040787,0.172,0.5,rosie,UCSB-IZC00040787.jpg,NA,0.172
UCSB-IZC00040801,0.181,0.498,rosie,UCSB-IZC00040801.jpg,NA,0.18172690763052207
UCSB-IZC00040812,0.195,0.497,rosie,UCSB-IZC00040812.jpg,NA,0.19617706237424548
UCSB-IZC00040823,0.188,0.499,rosie,UCSB-IZC00040823.jpg,NA,0.18837675350701402
UCSB-IZC00040827,0.181,0.498,rosie,UCSB-IZC00040827.jpg,NA,0.18172690763052207
UCSB-IZC00040828,0.196,0.501,rosie,UCSB-IZC00040828.jpg,NA,0.19560878243512975
UCSB-IZC00040841,0.2,0.499,rosie,UCSB-IZC00040841.jpg,NA,0.20040080160320642
UCSB-IZC00040843,0.189,0.499,rosie,UCSB-IZC00040843.jpg,NA,0.18937875751503006
UCSB-IZC00040844,0.173,0.499,rosie,UCSB-IZC00040844.jpg,NA,0.17334669338677353
UCSB-IZC00040845,0.204,0.499,rosie,UCSB-IZC00040845.jpg,NA,0.20440881763527052
UCSB-IZC00040846,0.157,0.5,rosie,UCSB-IZC00040846.jpg,NA,0.157
UCSB-IZC00040851,0.19,0.5,rosie,UCSB-IZC00040851.jpg,NA,0.19
UCSB-IZC00040855,0.205,0.501,rosie,UCSB-IZC00040855.jpg,NA,0.20459081836327345
UCSB-IZC00040857,0.195,0.496,rosie,UCSB-IZC00040857.jpg,NA,0.1965725806451613
UCSB-IZC00040866,0.171,0.499,rosie,UCSB-IZC00040866.jpg,NA,0.1713426853707415
UCSB-IZC00040880,0.17,0.499,rosie,UCSB-IZC00040880.jpg,NA,0.17034068136272545
UCSB-IZC00040882,0.198,0.496,rosie,UCSB-IZC00040882.jpg,NA,0.1995967741935484
UCSB-IZC00040891,0.184,0.498,rosie,UCSB-IZC00040891.jpg,NA,0.18473895582329317
UCSB-IZC00040926,0.203,0.498,rosie,UCSB-IZC00040926.jpg,NA,0.20381526104417672
UCSB-IZC00040965,0.163,0.497,rosie,UCSB-IZC00040965.jpg,NA,0.16398390342052316
UCSB-IZC00040968,0.18,0.498,rosie,UCSB-IZC00040968.jpg,NA,0.18072289156626506
UCSB-IZC00040984,0.181,0.499,rosie,UCSB-IZC00040984.jpg,NA,0.1813627254509018
UCSB-IZC00040995,0.199,0.497,rosie,UCSB-IZC00040995.jpg,NA,0.20020120724346077
UCSB-IZC00040999,0.186,0.498,rosie,UCSB-IZC00040999.jpg,NA,0.18674698795180722
UCSB-IZC00041008,0.197,0.501,rosie,UCSB-IZC00041008.jpg,NA,0.1966067864271457
UCSB-IZC00041011,0.196,0.499,rosie,UCSB-IZC00041011.jpg,NA,0.1963927855711423
UCSB-IZC00041017,0.195,0.499,rosie,UCSB-IZC00041017.jpg,NA,0.19539078156312625
UCSB-IZC00041020,0.201,0.498,rosie,UCSB-IZC00041020.jpg,NA,0.20180722891566266
UCSB-IZC00041024,0.192,0.497,rosie,UCSB-IZC00041024.jpg,NA,0.19315895372233402
UCSB-IZC00041031,0.204,0.499,rosie,UCSB-IZC00041031.jpg,NA,0.20440881763527052
UCSB-IZC00041034,0.178,0.498,rosie,UCSB-IZC00041034.jpg,NA,0.178714859
UCSB-IZC00041040,0.174,0.5,rosie,UCSB-IZC00041040.jpg,NA,0.174
UCSB-IZC00041461,0.209,0.499,rosie,UCSB-IZC00041461.jpg,NA,0.2094188376753507
UCSB-IZC00041462,0.196,0.5,rosie,UCSB-IZC00041462.jpg,NA,0.196
UCSB-IZC00041467,0.198,0.497,rosie,UCSB-IZC00041467.jpg,NA,0.19919517102615694
UCSB-IZC00041480,0.209,0.498,rosie,UCSB-IZC00041480.jpg,NA,0.20983935742971888
UCSB-IZC00041482,0.21,0.499,rosie,UCSB-IZC00041482.jpg,NA,0.21042084168336672
UCSB-IZC00041489,0.185,0.499,rosie,UCSB-IZC00041489.jpg,NA,0.18537074148296592
UCSB-IZC00041508,0.184,0.496,rosie,UCSB-IZC00041508.jpg,NA,0.18548387096774194
UCSB-IZC00041511,0.211,0.499,rosie,UCSB-IZC00041511.jpg,NA,0.21142284569138275
UCSB-IZC00041512,0.204,0.503,rosie,UCSB-IZC00041512.jpg,NA,0.20278330019880714
UCSB-IZC00041517,0.197,0.501,rosie,UCSB-IZC00041517.jpg,NA,0.1966067864271457
UCSB-IZC00041520,0.198,0.503,rosie,UCSB-IZC00041520.jpg,NA,0.19681908548707755
UCSB-IZC00041521,0.201,0.5,rosie,UCSB-IZC00041521.jpg,NA,0.201
UCSB-IZC00041535,0.191,0.499,rosie,UCSB-IZC00041535.jpg,NA,0.19138276553106212
UCSB-IZC00041536,0.181,0.501,rosie,UCSB-IZC00041536.jpg,NA,0.18063872255489022
UCSB-IZC00041538,0.206,0.498,rosie,UCSB-IZC00041538.jpg,NA,0.20682730923694778
UCSB-IZC00041544,0.213,0.496,rosie,UCSB-IZC00041544.jpg,NA,0.21471774193548387
UCSB-IZC00041550,0.2,0.501,rosie,UCSB-IZC00041550.jpg,NA,0.1996007984031936
UCSB-IZC00041562,0.159,0.497,rosie,UCSB-IZC00041562.jpg,NA,0.15995975855130784
UCSB-IZC00041574,0.202,0.497,rosie,UCSB-IZC00041574.jpg,NA,0.20321931589537226
UCSB-IZC00041623,0.192,0.496,rosie,UCSB-IZC00041623.jpg,NA,0.1935483870967742
UCSB-IZC00041624,0.199,0.496,rosie,UCSB-IZC00041624.jpg,NA,0.20060483870967744
UCSB-IZC00041628,0.19,0.498,rosie,UCSB-IZC00041628.jpg,NA,0.19076305220883535
UCSB-IZC00041640,0.164,0.497,rosie,UCSB-IZC00041640.jpg,NA,0.16498993963782696
UCSB-IZC00041696,0.167,0.5,rosie,UCSB-IZC00041696.jpg,NA,0.167
UCSB-IZC00041836,0.199,0.501,rosie,UCSB-IZC00041836.jpg,NA,0.19860279441117765
UCSB-IZC00041841,0.175,0.5,rosie,UCSB-IZC00041841.jpg,NA,0.175
UCSB-IZC00041859,0.194,0.499,rosie,UCSB-IZC00041859.jpg,NA,0.19438877755511022
UCSB-IZC00041881,0.177,0.502,rosie,UCSB-IZC00041881.jpg,NA,0.17629482071713146
UCSB-IZC00041883,0.186,0.501,rosie,UCSB-IZC00041883.jpg,NA,0.18562874251497005
UCSB-IZC00041903,0.199,0.497,rosie,UCSB-IZC00041903.jpg,NA,0.20020120724346077
UCSB-IZC00041904,0.189,0.499,rosie,UCSB-IZC00041904.jpg,NA,0.18937875751503006
UCSB-IZC00041943,0.176,0.499,rosie,UCSB-IZC00041943.jpg,NA,0.17635270541082163
UCSB-IZC00041950,0.191,0.5,rosie,UCSB-IZC00041950.jpg,NA,0.191
UCSB-IZC00041963,0.188,0.496,rosie,UCSB-IZC00041963.jpg,NA,0.18951612903225806
UCSB-IZC00041965,0.175,0.496,rosie,UCSB-IZC00041965.jpg,NA,0.17641129032258063
UCSB-IZC00041967,0.202,0.498,rosie,UCSB-IZC00041967.jpg,NA,0.2028112449799197
UCSB-IZC00041971,0.183,0.499,rosie,UCSB-IZC00041971.jpg,NA,0.18336673346693386
UCSB-IZC00041980,0.177,0.498,rosie,UCSB-IZC00041980.jpg,NA,0.17771084337349397
UCSB-IZC00042000,0.187,0.497,rosie,UCSB-IZC00042000.jpg,NA,0.1881287726358149
UCSB-IZC00042071,0.186,0.502,rosie,UCSB-IZC00042071.jpg,NA,0.1852589641434263
UCSB-IZC00042169,0.178,0.501,rosie,UCSB-IZC00042169.jpg,NA,0.17764471057884232
UCSB-IZC00042195,0.212,0.498,rosie,UCSB-IZC00042195.jpg,NA,0.21285140562248994
UCSB-IZC00042197,0.172,0.498,rosie,UCSB-IZC00042197.jpg,NA,0.17269076305220882
UCSB-IZC00042235,0.196,0.498,rosie,UCSB-IZC00042235.jpg,NA,0.19678714859437751
UCSB-IZC00042243,0.192,0.501,rosie,UCSB-IZC00042243.jpg,NA,0.19161676646706588
UCSB-IZC00042265,0.198,0.501,rosie,UCSB-IZC00042265.jpg,NA,0.19760479041916168
UCSB-IZC00042266,0.2,0.501,rosie,UCSB-IZC00042266.jpg,NA,0.1996007984031936
UCSB-IZC00042273,0.213,0.5,rosie,UCSB-IZC00042273.jpg,NA,0.213
UCSB-IZC00042297,0.192,0.497,rosie,UCSB-IZC00042297.jpg,NA,0.19315895372233402
UCSB-IZC00042308,0.203,0.499,rosie,UCSB-IZC00042308.jpg,NA,0.20340681362725452
UCSB-IZC00042346,0.197,0.501,rosie,UCSB-IZC00042346.jpg,NA,0.1966067864271457
UCSB-IZC00042357,0.164,0.499,rosie,UCSB-IZC00042357.jpg,NA,0.16432865731462926
UCSB-IZC00042392,0.192,0.501,rosie,UCSB-IZC00042392.jpg,NA,0.19161676646706588
UCSB-IZC00042393,0.198,0.499,rosie,UCSB-IZC00042393.jpg,NA,0.19839679358717435
UCSB-IZC00042394,0.166,0.5,rosie,UCSB-IZC00042394.jpg,NA,0.166
UCSB-IZC00042411,0.197,0.497,rosie,UCSB-IZC00042411.jpg,NA,0.19818913480885314
UCSB-IZC00042428,0.151,0.499,rosie,UCSB-IZC00042428.jpg,NA,0.15130260521042083
UCSB-IZC00042438,0.191,0.502,rosie,UCSB-IZC00042438.jpg,NA,0.1902390438247012
UCSB-IZC00042447,0.186,0.502,rosie,UCSB-IZC00042447.jpg,NA,0.1852589641434263
UCSB-IZC00042456,0.205,0.503,rosie,UCSB-IZC00042456.jpg,NA,0.20377733598409542
UCSB-IZC00042465,0.209,0.498,rosie,UCSB-IZC00042465.jpg,NA,0.20983935742971888
UCSB-IZC00042474,0.174,0.498,rosie,UCSB-IZC00042474.jpg,NA,0.17469879518072287
UCSB-IZC00042536,0.16,0.499,rosie,UCSB-IZC00042536.jpg,NA,0.16032064128256512
UCSB-IZC00042554,0.198,0.498,rosie,UCSB-IZC00042554.jpg,NA,0.19879518072289157
UCSB-IZC00042601,0.18,0.499,rosie,UCSB-IZC00042601.jpg,NA,0.18036072144288576
UCSB-IZC00042623,0.195,0.499,rosie,UCSB-IZC00042623.jpg,NA,0.19539078156312625
UCSB-IZC00042678,0.191,0.498,rosie,UCSB-IZC00042678.jpg,NA,0.19176706827309237
UCSB-IZC00042722,0.198,0.498,rosie,UCSB-IZC00042722.jpg,NA,0.19879518072289157
UCSB-IZC00042735,0.2,0.5,rosie,UCSB-IZC00042735.jpg,NA,0.2
UCSB-IZC00042738,0.21,0.498,rosie,UCSB-IZC00042738.jpg,NA,0.2108433734939759
UCSB-IZC00042740,0.204,0.501,rosie,UCSB-IZC00042740.jpg,NA,0.20359281437125748
UCSB-IZC00042764,0.201,0.5,rosie,UCSB-IZC00042764.jpg,NA,0.201
UCSB-IZC00042948,0.187,0.499,rosie,UCSB-IZC00042948.jpg,NA,0.187374749
UCSB-IZC00042982,0.177,0.499,rosie,UCSB-IZC00042982.jpg,NA,0.17735470941883766
UCSB-IZC00042985,0.206,0.498,rosie,UCSB-IZC00042985.jpg,NA,0.20682730923694778
UCSB-IZC00043003,0.203,0.499,rosie,UCSB-IZC00043003.jpg,NA,0.20340681362725452
UCSB-IZC00043024,0.189,0.501,rosie,UCSB-IZC00043024.jpg,NA,0.18862275449101795
UCSB-IZC00043039,0.137,0.5,rosie,UCSB-IZC00043039.jpg,NA,0.137
UCSB-IZC00043054,0.189,0.502,rosie,UCSB-IZC00043054.jpg,NA,0.18824701195219123
